payment_id,payment_type,payment_amount,payment_date
7365,cash,1400,2017-10-31
7366,cash,1500,2019-07-14
7367,cash,2200,2019-09-21
7368,cash,1300,2017-05-29
7369,cash,700,2013-06-19
7370,cash,1000,2019-07-27
7371,cash,2400,2018-03-08
7372,cash,800,2019-11-03
7373,cash,400,2016-12-21
7374,cash,700,2014-04-06
7375,cash,1900,2018-10-17
7376,cash,2400,2019-11-01
7377,cash,2200,2019-03-07
7378,cash,900,2017-10-27
7379,cash,1400,2019-08-25
7380,cash,800,2017-10-17
7381,cash,800,2017-08-14
7382,cash,2100,2018-03-13
7383,cash,2100,2018-05-18
7384,cash,500,2011-09-27
7385,cash,300,2019-10-18
7386,cash,300,2018-10-04
7387,cash,600,2019-01-24
7388,cash,800,2018-12-11
7389,cash,1200,2015-10-05
7390,cash,400,2017-05-12
7391,cash,300,2017-01-03
7392,cash,2200,2017-03-03
7393,cash,500,2019-10-29
7394,cash,2100,2019-02-12
7395,cash,600,2019-08-01
7396,cash,700,2017-02-26
7397,cash,1300,2017-08-10
7398,cash,1500,2017-08-21
7399,cash,2100,2018-12-25
7400,cash,2100,2015-04-13
7401,cash,1200,2017-02-16
7402,cash,1800,2017-09-03
7403,cash,300,2018-04-24
7404,cash,800,2019-10-27
7405,cash,1900,2018-04-25
7406,cash,500,2019-02-09
7407,cash,1200,2016-07-13
7408,cash,800,2016-05-13
7409,cash,1400,2016-06-14
7410,cash,2500,2019-02-09
7411,cash,300,2017-03-19
7412,cash,700,2013-08-09
7413,cash,1800,2018-05-13
7414,cash,1300,2016-05-09
7415,cash,1100,2016-05-04
7416,cash,2500,2018-06-02
7417,cash,1400,2019-06-11
7418,cash,1200,2018-12-13
7419,cash,300,2017-09-04
7420,cash,1800,2018-05-31
7421,cash,400,2014-12-27
7422,cash,1700,2015-03-01
7423,cash,2200,2019-08-16
7424,cash,800,2019-05-07
7425,cash,1700,2017-10-15
7426,cash,1100,2018-04-12
7427,cash,300,2013-10-02
7428,cash,900,2017-03-12
7429,cash,1700,2019-02-06
7430,cash,900,2015-09-16
7431,cash,2200,2018-01-19
7432,cash,300,2014-10-06
7433,cash,1900,2018-05-12
7434,cash,2200,2019-12-29
7435,cash,2000,2016-08-18
7436,cash,900,2016-04-17
7437,cash,1200,2019-12-28
7438,cash,1500,2019-08-16
7439,cash,2100,2016-06-19
7440,cash,500,2016-10-13
7441,cash,2400,2018-04-27
7442,cash,1700,2015-12-28
7443,cash,2200,2011-10-11
7444,cash,600,2019-10-27
7445,cash,500,2019-05-15
7446,cash,300,2019-11-09
7447,cash,2400,2019-05-01
7448,cash,1700,2019-04-20
7449,cash,400,2019-08-25
7450,cash,400,2018-09-28
7451,cash,1900,2016-01-17
7452,cash,800,2015-05-16
7453,cash,600,2015-01-28
7454,cash,600,2019-11-14
7455,cash,2400,2012-09-11
7456,cash,1500,2013-08-28
7457,cash,600,2019-07-21
7458,cash,2200,2016-08-04
7459,cash,600,2018-09-10
7460,cash,2100,2012-03-18
7461,cash,1400,2016-07-29
7462,cash,1200,2019-06-21
7463,cash,1200,2018-08-12
7464,cash,1100,2016-04-12
7465,cash,1400,2018-03-03
7466,cash,1900,2019-03-05
7467,cash,700,2019-10-16
7468,cash,1800,2019-08-28
7469,cash,700,2019-07-20
7470,cash,1700,2019-06-30
7471,cash,2100,2015-07-21
7472,cash,500,2019-08-28
7473,cash,500,2017-12-04
7474,cash,2200,2016-09-28
7475,cash,600,2018-05-08
7476,cash,600,2019-04-29
7477,cash,1200,2015-03-12
7478,cash,1300,2013-01-16
7479,cash,2400,2013-05-10
7480,cash,700,2019-05-06
7481,cash,500,2010-10-13
7482,cash,2200,2017-05-04
7483,cash,2200,2019-01-12
7484,cash,2000,2015-06-03
7485,cash,1200,2016-07-28
7486,cash,700,2014-12-26
7487,cash,2300,2019-10-19
7488,cash,1600,2018-05-12
7489,cash,1000,2019-04-26
7490,cash,1100,2019-11-03
7491,cash,2100,2011-05-11
7492,cash,2300,2019-12-25
7493,cash,1400,2019-10-26
7494,cash,700,2018-03-15
7495,cash,900,2019-01-18
7496,cash,300,2016-05-22
7497,cash,2500,2014-11-15
7498,cash,400,2019-05-23
7499,cash,600,2011-05-17
7500,cash,1500,2017-04-11
7501,cash,1700,2018-07-21
7502,cash,1900,2010-12-12
7503,cash,2100,2019-07-13
7504,cash,2100,2011-02-02
7505,cash,500,2015-11-02
7506,cash,1900,2018-07-20
7507,cash,2300,2017-03-12
7508,cash,1400,2017-12-12
7509,cash,2500,2018-05-17
7510,cash,2500,2019-01-01
7511,cash,1500,2018-10-04
7512,cash,600,2019-12-04
7513,cash,1700,2019-12-18
7514,cash,2200,2018-09-19
7515,cash,700,2019-11-16
7516,cash,2500,2018-07-18
7517,cash,2500,2016-12-01
7518,cash,400,2017-09-29
7519,cash,800,2018-12-30
7520,cash,1900,2018-08-22
7521,cash,1500,2017-04-17
7522,cash,700,2018-07-02
7523,cash,1700,2016-11-22
7524,cash,400,2019-01-15
7525,cash,1700,2011-11-11
7526,cash,1000,2015-09-22
7527,cash,700,2018-05-10
7528,cash,2400,2011-10-24
7529,cash,2300,2015-04-11
7530,cash,500,2018-04-24
7531,cash,1100,2019-02-03
7532,cash,2400,2015-12-01
7533,cash,800,2017-06-01
7534,cash,1700,2017-08-19
7535,cash,2500,2017-11-13
7536,cash,600,2016-09-18
7537,cash,2300,2014-12-17
7538,cash,1200,2013-10-12
7539,cash,1800,2017-04-28
7540,cash,500,2018-02-11
7541,cash,1200,2016-09-25
7542,cash,1500,2018-07-25
7543,cash,1700,2017-04-02
7544,cash,1000,2014-06-20
7545,cash,2400,2018-10-02
7546,cash,1900,2012-04-03
7547,cash,500,2019-01-09
7548,cash,2000,2014-04-28
7549,cash,500,2019-11-07
7550,cash,900,2016-11-14
7551,cash,2100,2019-08-30
7552,cash,2300,2019-02-04
7553,cash,500,2019-02-14
7554,cash,2100,2019-11-04
7555,cash,2300,2014-02-10
7556,cash,900,2017-03-31
7557,cash,2200,2017-04-15
7558,cash,500,2013-04-21
7559,cash,1600,2019-10-04
7560,cash,300,2016-08-28
7561,cash,1200,2015-12-15
7562,cash,1600,2019-11-18
7563,cash,2500,2012-04-25
7564,cash,2500,2017-09-19
7565,cash,2300,2017-05-03
7566,cash,1200,2016-09-03
7567,cash,700,2018-11-02
7568,cash,600,2015-04-08
7569,cash,2200,2019-09-30
7570,cash,2000,2019-10-24
7571,cash,900,2016-08-01
7572,cash,1600,2015-08-24
7573,cash,1300,2015-05-27
7574,cash,1700,2018-08-27
7575,cash,1500,2013-08-15
7576,cash,1700,2018-12-28
7577,cash,1400,2015-12-18
7578,cash,2500,2018-12-04
7579,cash,1600,2015-02-18
7580,cash,1700,2015-01-18
7581,cash,1100,2014-11-23
7582,cash,1000,2019-09-11
7583,cash,1800,2012-04-04
7584,cash,2100,2016-02-21
7585,cash,800,2018-03-28
7586,cash,1900,2019-05-07
7587,cash,1600,2018-06-02
7588,cash,1000,2019-04-08
7589,cash,500,2014-12-20
7590,cash,2400,2019-12-06
7591,cash,800,2018-01-12
7592,cash,1700,2019-02-21
7593,cash,1700,2019-04-17
7594,cash,700,2019-09-21
7595,cash,1700,2019-08-17
7596,cash,1200,2018-07-01
7597,cash,1700,2017-08-14
7598,cash,500,2016-05-10
7599,cash,1500,2016-08-11
7600,cash,1100,2019-05-23
7601,cash,1100,2018-04-22
7602,cash,400,2019-10-10
7603,cash,1800,2018-06-20
7604,cash,1300,2019-04-26
7605,cash,1000,2019-12-05
7606,cash,800,2018-08-05
7607,cash,1000,2015-11-13
7608,cash,700,2019-02-17
7609,cash,600,2013-12-21
7610,cash,2300,2017-06-16
7611,cash,500,2019-09-12
7612,cash,1900,2017-09-06
7613,cash,2500,2013-09-21
7614,cash,2000,2017-02-21
7615,cash,700,2014-09-25
7616,cash,2300,2017-08-04
7617,cash,1000,2019-09-03
7618,cash,2200,2019-12-18
7619,cash,2100,2018-05-11
7620,cash,2400,2019-09-15
7621,cash,2200,2016-04-03
7622,cash,2000,2018-11-02
7623,cash,1200,2016-12-28
7624,cash,1000,2018-07-18
7625,cash,1400,2019-06-01
7626,cash,2300,2018-02-16
7627,cash,1700,2011-09-24
7628,cash,1000,2019-10-24
7629,cash,1100,2011-12-11
7630,cash,2500,2016-04-17
7631,cash,1700,2019-07-11
7632,cash,700,2018-04-26
7633,cash,1000,2012-10-16
7634,cash,2400,2017-12-28
7635,cash,1800,2019-02-09
7636,cash,2200,2014-05-04
7637,cash,900,2018-09-15
7638,cash,2200,2016-11-04
7639,cash,1200,2018-08-05
7640,cash,400,2015-07-31
7641,cash,1500,2018-03-09
7642,cash,600,2019-12-14
7643,cash,1600,2016-04-10
7644,cash,2400,2015-05-26
7645,cash,1400,2015-11-06
7646,cash,1100,2019-05-20
7647,cash,1000,2017-05-13
7648,cash,1200,2016-08-16
7649,cash,500,2014-12-02
7650,cash,2000,2015-10-12
7651,cash,1800,2019-12-29
7652,cash,700,2019-09-24
7653,cash,600,2019-12-10
7654,cash,1800,2019-05-21
7655,cash,1200,2019-10-26
7656,cash,600,2017-04-07
7657,cash,700,2018-05-11
7658,cash,1000,2014-10-13
7659,cash,300,2013-05-07
7660,cash,1100,2018-10-03
7661,cash,2500,2018-02-19
7662,cash,2400,2015-09-12
7663,cash,1900,2011-06-21
7664,cash,1000,2019-12-28
7665,cash,1800,2019-08-17
7666,cash,1300,2015-11-26
7667,cash,1800,2019-08-22
7668,cash,1300,2014-11-09
7669,cash,2100,2017-05-22
7670,cash,2000,2014-08-31
7671,cash,2200,2018-11-30
7672,cash,1300,2018-08-20
7673,cash,600,2017-07-11
7674,cash,1400,2018-09-06
7675,cash,1600,2019-07-19
7676,cash,2400,2013-11-24
7677,cash,600,2019-12-28
7678,cash,1600,2019-06-28
7679,cash,1600,2017-02-28
7680,cash,1700,2017-12-18
7681,cash,1500,2016-10-13
7682,cash,2500,2019-12-01
7683,cash,2100,2017-10-10
7684,cash,1600,2013-05-01
7685,cash,1400,2019-06-10
7686,cash,1700,2014-12-21
7687,cash,1400,2017-10-03
7688,cash,700,2016-03-17
7689,cash,1600,2012-10-22
7690,cash,900,2015-12-19
7691,cash,400,2018-02-26
7692,cash,300,2018-10-26
7693,cash,600,2015-12-31
7694,cash,400,2013-06-06
7695,cash,600,2019-10-19
7696,cash,1000,2019-03-10
7697,cash,2400,2018-05-10
7698,cash,1100,2018-11-05
7699,cash,1700,2019-12-06
7700,cash,2500,2017-05-27
7701,cash,500,2019-10-07
7702,cash,2200,2017-07-15
7703,cash,1000,2015-09-03
7704,cash,2000,2014-08-30
7705,cash,1400,2019-11-16
7706,cash,1300,2016-09-09
7707,cash,1700,2015-02-23
7708,cash,2100,2019-06-16
7709,cash,1700,2019-02-14
7710,cash,1800,2019-02-16
7711,cash,1900,2017-07-15
7712,cash,300,2018-12-24
7713,cash,500,2019-02-18
7714,cash,2200,2016-07-25
7715,cash,600,2019-06-24
7716,cash,1800,2017-05-18
7717,cash,2200,2015-05-21
7718,cash,1100,2018-12-01
7719,cash,1500,2014-10-20
7720,cash,2000,2013-09-05
7721,cash,300,2013-09-22
7722,cash,500,2014-07-19
7723,cash,1000,2018-09-28
7724,cash,1200,2019-06-09
7725,cash,1000,2017-06-20
7726,cash,1200,2016-07-18
7727,cash,500,2019-03-25
7728,cash,800,2017-04-09
7729,cash,800,2016-11-15
7730,cash,1800,2018-11-07
7731,cash,1500,2013-12-05
7732,cash,900,2018-12-11
7733,cash,1700,2017-12-10
7734,cash,1500,2019-07-02
7735,cash,600,2017-05-10
7736,cash,800,2019-02-22
7737,cash,1600,2012-04-10
7738,cash,1400,2019-12-13
7739,cash,1000,2017-08-07
7740,cash,1800,2015-09-14
7741,cash,2500,2017-09-09
7742,cash,1000,2019-02-26
7743,cash,600,2019-03-08
7744,cash,2300,2012-12-07
7745,cash,1400,2015-07-12
7746,cash,1500,2019-08-10
7747,cash,1000,2019-08-22
7748,cash,2000,2018-11-11
7749,cash,600,2019-01-23
7750,cash,2000,2016-04-16
7751,cash,1600,2018-06-06
7752,cash,1200,2018-05-25
7753,cash,2100,2018-04-21
7754,cash,1400,2015-06-19
7755,cash,600,2014-10-07
7756,cash,2000,2019-03-30
7757,cash,1100,2016-11-25
7758,cash,2200,2019-12-14
7759,cash,700,2019-06-06
7760,cash,700,2017-07-23
7761,cash,1300,2012-11-09
7762,cash,2500,2015-10-19
7763,cash,1800,2015-10-24
7764,cash,1700,2018-09-18
7765,cash,300,2016-12-18
7766,cash,1900,2017-03-31
7767,cash,2200,2017-08-14
7768,cash,1200,2019-11-27
7769,cash,2100,2019-11-18
7770,cash,1600,2012-05-31
7771,cash,300,2018-09-12
7772,cash,800,2012-09-22
7773,cash,400,2015-01-19
7774,cash,500,2015-09-22
7775,cash,2300,2019-04-05
7776,cash,1400,2018-06-26
7777,cash,900,2019-08-25
7778,cash,1200,2017-02-09
7779,cash,1500,2016-07-08
7780,cash,1900,2017-07-22
7781,cash,1400,2019-08-12
7782,cash,1100,2014-12-28
7783,cash,1700,2019-07-21
7784,cash,1700,2017-09-13
7785,cash,300,2014-06-07
7786,cash,2500,2014-08-24
7787,cash,900,2019-11-22
7788,cash,1400,2018-05-28
7789,cash,1100,2016-11-16
7790,cash,900,2019-08-24
7791,cash,1300,2019-07-05
7792,cash,1700,2019-08-31
7793,cash,1100,2013-04-10
7794,cash,900,2018-06-05
7795,cash,1700,2018-12-25
7796,cash,1400,2019-05-17
7797,cash,1400,2016-08-02
7798,cash,700,2019-11-03
7799,cash,400,2018-02-09
7800,cash,2400,2019-09-06
7801,cash,2500,2019-11-05
7802,cash,1000,2019-02-19
7803,cash,400,2016-10-10
7804,cash,1300,2019-09-22
7805,cash,700,2018-05-31
7806,cash,1900,2018-12-02
7807,cash,1700,2019-05-05
7808,cash,2100,2019-10-24
7809,cash,2200,2018-02-01
7810,cash,2400,2019-06-21
7811,cash,2400,2019-02-13
7812,cash,2000,2017-01-19
7813,cash,2000,2019-10-01
7814,cash,2000,2016-05-19
7815,cash,900,2012-10-31
7816,cash,1100,2017-09-14
7817,cash,900,2012-07-22
7818,cash,1800,2018-02-20
7819,cash,1000,2012-04-16
7820,cash,1800,2017-05-24
7821,cash,1900,2016-02-16
7822,cash,2100,2019-07-10
7823,cash,1100,2014-06-01
7824,cash,800,2018-12-03
7825,cash,2300,2015-01-27
7826,cash,2400,2018-05-16
7827,cash,1600,2019-10-30
7828,cash,700,2017-01-31
7829,cash,2400,2016-06-27
7830,cash,1200,2019-01-23
7831,cash,1100,2015-12-08
7832,cash,2500,2019-03-13
7833,cash,1400,2017-05-18
7834,cash,700,2013-09-28
7835,cash,1300,2018-07-27
7836,cash,600,2019-11-18
7837,cash,1000,2017-10-03
7838,cash,2400,2019-03-30
7839,cash,800,2017-06-17
7840,cash,1800,2019-07-10
7841,cash,1500,2018-06-11
7842,cash,600,2018-06-02
7843,cash,2300,2019-11-10
7844,cash,1300,2019-06-09
7845,cash,2300,2019-12-15
7846,cash,800,2019-11-17
7847,cash,300,2017-09-15
7848,cash,1700,2015-04-18
7849,cash,2400,2017-07-24
7850,cash,500,2019-07-12
7851,cash,1600,2019-02-15
7852,cash,800,2017-02-04
7853,cash,1900,2015-09-14
7854,cash,2500,2016-08-24
7855,cash,2200,2019-10-21
7856,cash,800,2018-05-15
7857,cash,1900,2018-07-20
7858,cash,600,2019-01-01
7859,cash,2400,2019-11-03
7860,cash,900,2017-07-18
7861,cash,2500,2018-02-02
7862,cash,1000,2019-04-18
7863,cash,1500,2019-02-04
7864,cash,300,2018-12-14
7865,cash,1800,2019-05-17
7866,cash,1800,2016-02-29
7867,cash,1400,2018-03-17
7868,cash,1800,2015-01-14
7869,cash,1600,2018-01-15
7870,cash,1000,2019-11-22
7871,cash,1800,2019-12-05
7872,cash,1300,2019-09-14
7873,cash,500,2015-09-20
7874,cash,300,2015-10-03
7875,cash,1700,2019-11-23
7876,cash,2400,2019-03-01
7877,cash,1700,2018-12-26
7878,cash,1900,2019-12-12
7879,cash,2500,2019-12-26
7880,cash,2200,2018-02-18
7881,cash,400,2019-05-12
7882,cash,2400,2018-10-18
7883,cash,500,2015-05-22
7884,cash,800,2015-08-14
7885,cash,2100,2019-11-27
7886,cash,900,2015-04-23
7887,cash,1500,2019-07-10
7888,cash,700,2018-10-08
7889,cash,2200,2017-07-24
7890,cash,1200,2017-12-09
7891,cash,1000,2017-09-05
7892,cash,1200,2018-08-06
7893,cash,1100,2018-09-08
7894,cash,1600,2018-11-16
7895,cash,800,2018-09-10
7896,cash,700,2010-10-16
7897,cash,1700,2019-12-05
7898,cash,500,2019-11-12
7899,cash,300,2017-05-23
7900,cash,2100,2019-11-24
7901,cash,1100,2016-10-27
7902,cash,600,2019-11-06
7903,cash,1300,2017-09-09
7904,cash,800,2012-10-23
7905,cash,2100,2011-12-18
7906,cash,1700,2015-07-27
7907,cash,1900,2019-11-30
7908,cash,2500,2019-12-25
7909,cash,1700,2019-10-19
7910,cash,1300,2015-12-05
7911,cash,800,2017-07-23
7912,cash,1400,2014-06-16
7913,cash,800,2016-10-26
7914,cash,1400,2016-09-29
7915,cash,500,2015-08-04
7916,cash,2200,2019-01-12
7917,cash,600,2018-12-08
7918,cash,2300,2017-11-21
7919,cash,700,2016-04-15
7920,cash,1100,2018-07-27
7921,cash,700,2016-05-12
7922,cash,1200,2016-02-27
7923,cash,1900,2013-12-18
7924,cash,2300,2011-07-26
7925,cash,300,2013-08-20
7926,cash,2400,2018-05-28
7927,cash,1300,2019-11-07
7928,cash,1600,2018-03-16
7929,cash,300,2012-10-13
7930,cash,2200,2019-02-16
7931,cash,300,2018-08-05
7932,cash,1800,2016-03-10
7933,cash,2500,2016-08-06
7934,cash,1600,2019-06-19
7935,cash,2400,2015-11-24
7936,cash,1400,2016-08-18
7937,cash,2300,2016-11-07
7938,cash,1600,2016-11-11
7939,cash,1200,2019-12-30
7940,cash,2300,2019-08-29
7941,cash,300,2016-08-03
7942,cash,1800,2019-12-24
7943,cash,1000,2017-11-10
7944,cash,900,2019-12-10
7945,cash,2200,2013-08-24
7946,cash,600,2014-08-03
7947,cash,2400,2015-11-14
7948,cash,600,2016-06-05
7949,cash,1700,2016-05-21
7950,cash,1300,2017-05-07
7951,cash,1200,2019-05-25
7952,cash,1600,2017-07-24
7953,cash,1900,2016-05-09
7954,cash,2200,2019-11-24
7955,cash,800,2017-01-30
7956,cash,1500,2014-09-17
7957,cash,600,2014-10-06
7958,cash,1600,2016-03-30
7959,cash,2300,2018-05-17
7960,cash,700,2019-11-15
7961,cash,800,2011-12-13
7962,cash,1500,2018-06-24
7963,cash,800,2018-07-23
7964,cash,2000,2015-12-05
7965,cash,1000,2018-07-08
7966,cash,2200,2019-05-27
7967,cash,700,2018-02-10
7968,cash,1800,2015-04-03
7969,cash,2300,2018-06-04
7970,cash,800,2019-09-02
7971,cash,1700,2018-05-27
7972,cash,2000,2018-06-01
7973,cash,1400,2019-11-10
7974,cash,2000,2019-10-13
7975,cash,2200,2018-12-12
7976,cash,1500,2017-03-20
7977,cash,2100,2018-05-25
7978,cash,1100,2019-12-19
7979,cash,1500,2018-03-07
7980,cash,400,2014-02-09
7981,cash,1800,2016-05-25
7982,cash,1500,2019-12-12
7983,cash,1700,2015-06-28
7984,cash,2200,2013-07-21
7985,cash,800,2013-08-04
7986,cash,500,2015-09-11
7987,cash,2000,2019-12-02
7988,cash,700,2018-06-16
7989,cash,1100,2019-12-10
7990,cash,1200,2019-05-30
7991,cash,700,2018-01-26
7992,cash,600,2015-01-20
7993,cash,2400,2018-11-09
7994,cash,300,2013-11-17
7995,cash,800,2018-04-14
7996,cash,600,2019-07-09
7997,cash,1500,2013-11-26
7998,cash,1200,2015-03-28
7999,cash,300,2015-06-23
8000,cash,600,2014-12-27
8001,cash,1600,2016-06-07
8002,cash,500,2017-06-14
8003,cash,1100,2014-09-23
8004,cash,1900,2015-07-26
8005,cash,1900,2018-03-22
8006,cash,1000,2017-01-28
8007,cash,2000,2014-03-29
8008,cash,2200,2019-02-01
8009,cash,2300,2019-09-19
8010,cash,2100,2018-11-07
8011,cash,2300,2017-09-02
8012,cash,600,2016-11-08
8013,cash,500,2018-04-11
8014,cash,1300,2018-09-24
8015,cash,1200,2014-12-31
8016,cash,2200,2014-11-12
8017,cash,1700,2019-04-28
8018,cash,900,2018-07-27
8019,cash,900,2018-02-09
8020,cash,2500,2017-03-19
8021,cash,2200,2019-04-20
8022,cash,1700,2018-12-04
8023,cash,900,2018-11-03
8024,cash,1000,2017-12-03
8025,cash,600,2018-10-24
8026,cash,2200,2017-11-13
8027,cash,2300,2016-01-12
8028,cash,500,2019-11-05
8029,cash,1900,2018-01-02
8030,cash,2000,2016-01-06
8031,cash,1200,2019-12-24
8032,cash,800,2016-04-16
8033,cash,1200,2018-09-26
8034,cash,2000,2017-07-15
8035,cash,2000,2019-07-24
8036,cash,1200,2019-04-26
8037,cash,1300,2018-06-13
8038,cash,600,2012-07-14
8039,cash,1100,2019-02-07
8040,cash,1600,2016-02-26
8041,cash,2200,2016-10-26
8042,cash,1500,2016-12-30
8043,cash,2300,2015-12-03
8044,cash,1000,2018-07-04
8045,cash,2000,2018-12-05
8046,cash,400,2014-09-30
8047,cash,2400,2018-02-14
8048,cash,600,2019-02-05
8049,cash,1500,2019-11-06
8050,cash,800,2012-09-17
8051,cash,1900,2015-01-04
8052,cash,1100,2012-07-27
8053,cash,1900,2018-12-20
8054,cash,1000,2016-04-16
8055,cash,1300,2019-09-14
8056,cash,1100,2014-09-28
8057,cash,1900,2016-03-23
8058,cash,1700,2017-06-09
8059,cash,800,2017-10-19
8060,cash,1800,2017-05-23
8061,cash,2200,2019-03-03
8062,cash,2200,2014-12-28
8063,cash,1700,2016-11-04
8064,cash,300,2018-10-10
8065,cash,300,2015-07-08
8066,cash,1100,2015-12-17
8067,cash,2200,2017-04-21
8068,cash,2000,2015-09-21
8069,cash,2400,2017-09-26
8070,cash,1900,2017-10-13
8071,cash,2000,2018-05-05
8072,cash,2400,2014-09-24
8073,cash,2200,2015-11-19
8074,cash,500,2018-08-12
8075,cash,1500,2019-05-02
8076,cash,1400,2019-10-20
8077,cash,1100,2015-01-18
8078,cash,1400,2013-11-16
8079,cash,2300,2017-05-19
8080,cash,400,2018-03-03
8081,cash,2200,2014-07-24
8082,cash,300,2019-12-29
8083,cash,2100,2016-09-08
8084,cash,2000,2016-07-16
8085,cash,1400,2019-08-08
8086,cash,2200,2018-09-14
8087,cash,600,2014-12-01
8088,cash,1700,2018-09-18
8089,cash,600,2013-06-23
8090,cash,2400,2019-01-26
8091,cash,1900,2018-02-23
8092,cash,1000,2013-09-28
8093,cash,1500,2019-08-09
8094,cash,900,2019-01-27
8095,cash,300,2018-04-08
8096,cash,2100,2017-09-11
8097,cash,800,2019-09-11
8098,cash,1500,2018-08-14
8099,cash,500,2018-03-30
8100,cash,800,2018-08-07
8101,cash,1000,2018-03-18
8102,cash,1700,2018-04-12
8103,cash,2500,2018-05-07
8104,cash,1800,2016-04-10
8105,cash,2100,2019-09-25
8106,cash,1000,2016-12-15
8107,cash,1900,2015-11-11
8108,cash,2300,2017-03-25
8109,cash,700,2018-10-15
8110,cash,500,2014-08-06
8111,cash,2300,2014-10-20
8112,cash,500,2019-12-03
8113,cash,1900,2016-10-01
8114,cash,2200,2014-09-11
8115,cash,1800,2011-12-16
8116,cash,1700,2017-05-09
8117,cash,1900,2018-05-13
8118,cash,1700,2019-08-10
8119,cash,1400,2018-08-22
8120,cash,800,2019-01-18
8121,cash,2400,2018-08-02
8122,cash,500,2015-07-05
8123,cash,700,2016-04-08
8124,cash,500,2018-12-31
8125,cash,400,2019-04-17
8126,cash,600,2014-02-04
8127,cash,600,2019-12-21
8128,cash,2400,2019-11-11
8129,cash,300,2011-12-02
8130,cash,2300,2018-08-01
8131,cash,1500,2018-07-06
8132,cash,1100,2016-05-10
8133,cash,1500,2019-03-22
8134,cash,1900,2018-10-03
8135,cash,700,2015-12-02
8136,cash,1700,2018-07-15
8137,cash,300,2019-10-24
8138,cash,500,2019-12-23
8139,cash,600,2019-12-30
8140,cash,2000,2019-11-21
8141,cash,2100,2018-03-18
8142,cash,600,2019-07-15
8143,cash,1200,2019-06-21
8144,cash,800,2014-01-29
8145,cash,1700,2019-09-05
8146,cash,1600,2015-06-21
8147,cash,1200,2019-01-29
8148,cash,2200,2019-06-30
8149,cash,2000,2017-11-30
8150,cash,700,2019-04-14
8151,cash,500,2014-05-27
8152,cash,2100,2018-05-16
8153,cash,1300,2018-10-17
8154,cash,1400,2018-07-21
8155,cash,2000,2019-05-17
8156,cash,900,2018-12-22
8157,cash,2500,2019-09-04
8158,cash,300,2012-10-17
8159,cash,2200,2019-03-04
8160,cash,900,2014-05-19
8161,cash,1100,2017-10-07
8162,cash,2300,2011-04-09
8163,cash,300,2018-12-01
8164,cash,500,2016-05-24
8165,cash,1600,2012-04-10
8166,cash,500,2019-03-17
8167,cash,2300,2012-10-08
8168,cash,1200,2014-07-13
8169,cash,1200,2019-08-19
8170,cash,1400,2017-05-17
8171,cash,2500,2019-06-13
8172,cash,1800,2018-12-21
8173,cash,600,2019-09-26
8174,cash,700,2017-06-17
8175,cash,2300,2019-12-03
8176,cash,2300,2019-02-03
8177,cash,500,2013-04-01
8178,cash,1800,2018-04-01
8179,cash,1600,2015-04-30
8180,cash,1000,2017-11-02
8181,cash,2500,2019-02-19
8182,cash,400,2019-10-10
8183,cash,1900,2019-12-22
8184,cash,1300,2017-11-01
8185,cash,900,2017-08-23
8186,cash,700,2019-07-13
8187,cash,2100,2018-04-27
8188,cash,1400,2016-07-29
8189,cash,800,2018-07-25
8190,cash,2300,2018-07-22
8191,cash,1300,2017-01-21
8192,cash,1000,2019-09-04
8193,cash,900,2019-12-09
8194,cash,900,2017-12-31
8195,cash,1600,2019-10-02
8196,cash,2400,2016-02-26
8197,cash,2200,2018-04-09
8198,cash,400,2015-08-04
8199,cash,1100,2019-12-12
8200,cash,2300,2015-09-06
8201,cash,600,2019-02-09
8202,cash,300,2019-07-01
8203,cash,400,2018-11-13
8204,cash,800,2019-09-05
8205,cash,2300,2012-08-08
8206,cash,600,2018-10-09
8207,cash,1800,2014-12-30
8208,cash,2400,2017-05-03
8209,cash,1400,2018-10-24
8210,cash,1600,2017-08-05
8211,cash,2000,2018-04-16
8212,cash,900,2019-10-05
8213,cash,1800,2013-08-04
8214,cash,900,2019-06-24
8215,cash,1200,2017-04-19
8216,cash,2000,2016-08-20
8217,cash,700,2019-04-23
8218,cash,2300,2017-12-08
8219,cash,900,2019-03-27
8220,cash,1900,2014-07-08
8221,cash,1300,2019-07-25
8222,cash,1700,2018-01-15
8223,cash,700,2018-06-25
8224,cash,700,2017-09-15
8225,cash,800,2016-03-11
8226,cash,400,2019-12-14
8227,cash,1100,2015-05-03
8228,cash,2100,2019-12-26
8229,cash,600,2019-08-20
8230,cash,2300,2013-03-17
8231,cash,500,2018-03-03
8232,cash,1900,2018-05-06
8233,cash,600,2015-08-24
8234,cash,2400,2019-04-29
8235,cash,1900,2013-11-12
8236,cash,1000,2019-10-30
8237,cash,1700,2013-07-31
8238,cash,300,2016-05-23
8239,cash,600,2014-08-22
8240,cash,1400,2019-02-28
8241,cash,1800,2014-05-07
8242,cash,2200,2014-04-24
8243,cash,1800,2019-11-13
8244,cash,1900,2019-07-30
8245,cash,2500,2019-03-30
8246,cash,300,2017-05-26
8247,cash,1500,2018-04-18
8248,cash,1600,2017-07-20
8249,cash,300,2019-08-06
8250,cash,1900,2018-06-28
8251,cash,1500,2016-04-04
8252,cash,1100,2019-03-06
8253,cash,2200,2018-08-10
8254,cash,1000,2017-02-19
8255,cash,300,2017-08-02
